,year_film,year_ceremony,ceremony,category,name,film,winner,total_noms,runtime,director,stars,gross,imdb_rating,metascore,best_director_nom,genre_drama,genre_romance,genre_war,genre_crime,genre_film-noir,genre_musical,genre_action,genre_comedy,genre_music,genre_western,genre_history,genre_thriller,genre_biography,genre_family,genre_adventure,genre_sport,genre_mystery,genre_fantasy,genre_sci-fi,genre_horror,genre_animation,certificate_pg-13,certificate_passed,certificate_not_rated,certificate_approved,certificate_tv-pg,certificate_g,certificate_pg,certificate_tv-ma,certificate_r,certificate_m/pg,certificate_gp,bafta_nom,bafta_win,gg_drama_nom,gg_drama_win,gg_comedy_nom,gg_comedy_win,rt_critic,rt_audience
262,1968,1969,41,BEST PICTURE,"Martin Poll, Producer",The Lion in Winter,False,7.0,134,Anthony Harvey,"Peter O'Toole, Katharine Hepburn, Anthony Hopkins, John Castle",187341037.891523,7.9,,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,91.0,90.0
263,1968,1969,41,BEST PICTURE,"John Woolf, Producer",Oliver!,True,11.0,153,Carol Reed,"Mark Lester, Ron Moody, Shani Wallis, Oliver Reed",141281724.13793105,7.4,74.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,90.0,81.0
264,1968,1969,41,BEST PICTURE,"Paul Newman, Producer","Rachel, Rachel",False,4.0,101,Paul Newman,"Joanne Woodward, James Olson, Kate Harrington, Estelle Parsons",,7.1,74.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,77.0
265,1969,1970,42,BEST PICTURE,"John Foreman, Producer",Butch Cassidy and the Sundance Kid,False,7.0,110,George Roy Hill,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin",815836727.8009535,8.0,66.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,90.0,92.0
266,1969,1970,42,BEST PICTURE,"Ernest Lehman, Producer","Hello, Dolly!",False,7.0,146,Gene Kelly,"Barbra Streisand, Walter Matthau, Michael Crawford, Marianne McAndrew",57730449.02561307,7.0,51.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,76.0
267,1969,1970,42,BEST PICTURE,"Jerome Hellman, Producer",Midnight Cowboy,True,7.0,113,John Schlesinger,"Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver",357127239.39277923,7.8,79.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,89.0,88.0
268,1969,1970,42,BEST PICTURE,"Hal B. Wallis, Producer",Anne of the Thousand Days,False,10.0,145,Charles Jarrott,"Richard Burton, Geneviève Bujold, Irene Papas, Anthony Quayle",16492600.43487738,7.4,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,83.0
269,1969,1970,42,BEST PICTURE,"Jacques Perrin and Hamed Rachedi, Producers",Z,False,5.0,127,Costa-Gavras,"Yves Montand, Irene Papas, Jean-Louis Trintignant, François Périer",664294.952997275,8.2,86.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,94.0,92.0
270,1970,1971,43,BEST PICTURE,"Ross Hunter, Producer",Airport,False,10.0,137,"George Seaton, Henry Hathaway","Burt Lancaster, Dean Martin, George Kennedy, Jean Seberg",757954953.4342784,6.6,42.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,53.0
271,1970,1971,43,BEST PICTURE,"Bob Rafelson and Richard Wechsler, Producers",Five Easy Pieces,False,4.0,98,Bob Rafelson,"Jack Nicholson, Karen Black, Billy Green Bush, Fannie Flagg",146342585.30927834,7.4,85.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,84.0
272,1970,1971,43,BEST PICTURE,"Ingo Preminger, Producer",M*A*S*H,False,5.0,116,Robert Altman,"Donald Sutherland, Elliott Gould, Tom Skerritt, Sally Kellerman",615480618.556701,7.4,80.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,84.0,83.0
273,1970,1971,43,BEST PICTURE,"Frank McCarthy, Producer",Patton,True,10.0,172,Franklin J. Schaffner,"George C. Scott, Karl Malden, Stephen Young, Michael Strong",465381791.23711336,7.9,86.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,91.0,93.0
274,1970,1971,43,BEST PICTURE,"Howard G. Minsky, Producer",Love Story,False,7.0,100,Arthur Hiller,"Ali MacGraw, Ryan O'Neal, John Marley, Ray Milland",802538453.6082474,6.9,84.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,66.0,75.0
275,1971,1972,44,BEST PICTURE,"Stanley Kubrick, Producer",A Clockwork Orange,False,4.0,136,Stanley Kubrick,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke",44857327.404320985,8.3,77.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,87.0,93.0
276,1971,1972,44,BEST PICTURE,"Philip D'Antoni, Producer",The French Connection,True,8.0,104,William Friedkin,"Gene Hackman, Roy Scheider, Fernando Rey, Tony Lo Bianco",112948282.34691358,7.7,94.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,96.0,87.0
277,1971,1972,44,BEST PICTURE,"Stephen J. Friedman, Producer",The Last Picture Show,False,8.0,118,Peter Bogdanovich,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd, Ben Johnson",210516496.66666663,8.0,93.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,98.0,89.0
278,1971,1972,44,BEST PICTURE,"Sam Spiegel, Producer",Nicholas and Alexandra,False,6.0,183,Franklin J. Schaffner,"Michael Jayston, Janet Suzman, Roderic Noble, Ania Marson",28650686.040370367,7.2,57.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,69.0,78.0
279,1971,1972,44,BEST PICTURE,"Norman Jewison, Producer",Fiddler on the Roof,False,8.0,181,Norman Jewison,"Topol, Norma Crane, Leonard Frey, Molly Picon",581696975.3086419,8.0,67.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,92.0
280,1972,1973,45,BEST PICTURE,"Bengt Forslund, Producer",The Emigrants,False,4.0,151,Jan Troell,"Max von Sydow, Liv Ullmann, Eddie Axberg, Sven-Olof Bern",8097399.781578947,8.0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,86.0
281,1972,1973,45,BEST PICTURE,"Cy Feuer, Producer",Cabaret,False,10.0,124,Bob Fosse,"Liza Minnelli, Michael York, Helmut Griem, Joel Grey",299411269.7368421,7.8,80.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,92.0,87.0
282,1972,1973,45,BEST PICTURE,"John Boorman, Producer",Deliverance,False,3.0,109,John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox",49401375.22763158,7.7,80.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,82.0
283,1972,1973,45,BEST PICTURE,"Albert S. Ruddy, Producer",The Godfather,True,11.0,175,Francis Ford Coppola,"Marlon Brando, Al Pacino, James Caan, Diane Keaton",944942464.3828946,9.2,100.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,97.0,98.0
284,1972,1973,45,BEST PICTURE,"Robert B. Radnitz, Producer",Sounder,False,4.0,105,Martin Ritt,"Cicely Tyson, Paul Winfield, Kevin Hooks, Carmen Mathews",21708286.73815789,7.5,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,77.0
285,1973,1974,46,BEST PICTURE,"Francis Ford Coppola, Producer;  Gary Kurtz, Co-Producer",American Graffiti,False,5.0,110,George Lucas,"Richard Dreyfuss, Ron Howard, Paul Le Mat, Charles Martin Smith",758002815.3153152,7.4,97.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,95.0,84.0
286,1973,1974,46,BEST PICTURE,"William Peter Blatty, Producer",The Exorcist,False,10.0,122,William Friedkin,"Ellen Burstyn, Max von Sydow, Linda Blair, Lee J. Cobb",1535160987.9498873,8.1,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,87.0
287,1973,1974,46,BEST PICTURE,"Tony Bill, Michael Phillips and Julia Phillips, Producers",The Sting,True,10.0,129,George Roy Hill,"Paul Newman, Robert Redford, Robert Shaw, Charles Durning",1051976081.081081,8.3,83.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,95.0
288,1973,1974,46,BEST PICTURE,"Melvin Frank, Producer",A Touch of Class,False,5.0,106,Melvin Frank,"George Segal, Glenda Jackson, Paul Sorvino, K Callan",120700413.5135135,6.5,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0
289,1973,1974,46,BEST PICTURE,"Ingmar Bergman, Producer",Cries & Whispers,False,5.0,91,Ingmar Bergman,"Harriet Andersson, Liv Ullmann, Kari Sylwan, Ingrid Thulin",11484388.602252252,8.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,90.0
290,1974,1975,47,BEST PICTURE,"Irwin Allen, Producer",The Towering Inferno,False,8.0,165,John Guillermin,"Paul Newman, Steve McQueen, William Holden, Faye Dunaway",688600000.0,7.0,69.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,72.0
291,1974,1975,47,BEST PICTURE,"Robert Evans, Producer",Chinatown,False,11.0,130,Roman Polanski,"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez",,8.2,92.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,99.0,93.0
292,1974,1975,47,BEST PICTURE,"Francis Ford Coppola, Producer;  Fred Roos, Co-Producer",The Conversation,False,3.0,113,Francis Ford Coppola,"Gene Hackman, John Cazale, Allen Garfield, Frederic Forrest",26238034.48275862,7.8,87.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,89.0
293,1974,1975,47,BEST PICTURE,"Francis Ford Coppola, Producer;  Gray Frederickson and Fred Roos, Co-Producers",The Godfather Part II,True,11.0,202,Francis Ford Coppola,"Al Pacino, Robert De Niro, Robert Duvall, Diane Keaton",340144655.17241377,9.0,90.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,97.0
294,1974,1975,47,BEST PICTURE,"Marvin Worth, Producer",Lenny,False,6.0,111,Bob Fosse,"Dustin Hoffman, Valerie Perrine, Jan Miner, Stanley Beck",50029556.27241379,7.5,61.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,88.0
295,1975,1976,48,BEST PICTURE,"Saul Zaentz and Michael Douglas, Producers",One Flew Over the Cuckoo's Nest,True,9.0,133,Milos Forman,"Jack Nicholson, Louise Fletcher, Michael Berryman, Peter Brocco",609244609.6654274,8.7,84.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,93.0,96.0
296,1975,1976,48,BEST PICTURE,"Stanley Kubrick, Producer",Barry Lyndon,False,7.0,185,Stanley Kubrick,"Ryan O'Neal, Marisa Berenson, Patrick Magee, Hardy Krüger",,8.1,89.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,87.0,92.0
297,1975,1976,48,BEST PICTURE,"Martin Bregman and Martin Elfand, Producers",Dog Day Afternoon,False,6.0,125,Sidney Lumet,"Al Pacino, John Cazale, Penelope Allen, Sully Boyar",271984200.7434944,8.0,86.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,96.0,90.0
298,1975,1976,48,BEST PICTURE,"Richard D. Zanuck and David Brown, Producers",Jaws,False,4.0,124,Steven Spielberg,"Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary",1414317843.866171,8.1,87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,97.0,90.0
299,1975,1976,48,BEST PICTURE,"Robert Altman, Producer",Nashville,False,5.0,160,Robert Altman,"Keith Carradine, Karen Black, Ronee Blakley, Shelley Duvall",80637875.83643122,7.6,96.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,84.0
300,1976,1977,49,BEST PICTURE,"Walter Coblenz, Producer",All the President's Men,False,8.0,138,Alan J. Pakula,"Dustin Hoffman, Robert Redford, Jack Warden, Martin Balsam",363118506.1511423,7.9,84.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,92.0
301,1976,1977,49,BEST PICTURE,"Robert F. Blumofe and Harold Leventhal, Producers",Bound for Glory,False,6.0,147,Hal Ashby,"David Carradine, Ronny Cox, Melinda Dillon, Gail Strickland",,7.3,70.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,76.0
302,1976,1977,49,BEST PICTURE,"Howard Gottfried, Producer",Network,False,10.0,121,Sidney Lumet,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall",,8.1,83.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,92.0,93.0
303,1976,1977,49,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Rocky,True,10.0,120,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers",602978580.1543936,8.1,70.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,92.0,69.0
304,1976,1977,49,BEST PICTURE,"Michael Phillips and Julia Phillips, Producers",Taxi Driver,False,4.0,114,Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Albert Brooks",145363507.80263618,8.2,94.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,93.0
305,1977,1978,50,BEST PICTURE,"Ray Stark, Producer",The Goodbye Girl,False,5.0,111,Herbert Ross,"Richard Dreyfuss, Marsha Mason, Quinn Cummings, Paul Benedict",492587623.7623762,7.4,64.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,85.0
306,1977,1978,50,BEST PICTURE,"Gary Kurtz, Producer",Star Wars: Episode IV - A New Hope,False,10.0,121,George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher, Alec Guinness",1558605869.1699667,8.6,90.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,93.0,96.0
307,1977,1978,50,BEST PICTURE,"Richard Roth, Producer",Julia,False,11.0,117,Fred Zinnemann,"Jane Fonda, Vanessa Redgrave, Jason Robards, Maximilian Schell",,7.1,58.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,73.0,70.0
308,1977,1978,50,BEST PICTURE,"Charles H. Joffe, Producer",Annie Hall,True,5.0,93,Woody Allen,"Woody Allen, Diane Keaton, Tony Roberts, Carol Kane",189308184.81848183,8.0,92.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,97.0,92.0
309,1977,1978,50,BEST PICTURE,"Herbert Ross and Arthur Laurents, Producers",The Turning Point,False,11.0,119,Herbert Ross,"Anne Bancroft, Shirley MacLaine, Mikhail Baryshnikov, Tom Skerritt",162264158.41584158,6.8,68.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,67.0
310,1978,1979,51,BEST PICTURE,"Jerome Hellman, Producer",Coming Home,False,8.0,127,Hal Ashby,"Jane Fonda, Jon Voight, Bruce Dern, Penelope Milford",146569456.56096622,7.3,61.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,83.0
311,1978,1979,51,BEST PICTURE,"Barry Spikings, Michael Deeley, Michael Cimino and John Peverall, Producers",The Deer Hunter,True,9.0,183,Michael Cimino,"Robert De Niro, Christopher Walken, John Cazale, John Savage",219847319.56809813,8.1,86.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,86.0,91.0
312,1978,1979,51,BEST PICTURE,"Warren Beatty, Producer",Heaven Can Wait,False,9.0,101,"Warren Beatty, Buck Henry","Warren Beatty, James Mason, Julie Christie, Jack Warden",366448398.1302146,6.9,72.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,68.0
313,1978,1979,51,BEST PICTURE,"Alan Marshall and David Puttnam, Producers",Midnight Express,False,6.0,121,Alan Parker,"Brad Davis, Irene Miracle, Bo Hopkins, Paolo Bonacelli",157100076.68711653,7.5,59.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,90.0,89.0
314,1978,1979,51,BEST PICTURE,"Paul Mazursky and Tony Ray, Producers",An Unmarried Woman,False,3.0,124,Paul Mazursky,"Jill Clayburgh, Alan Bates, Michael Murphy, Cliff Gorman",107725766.87116562,7.2,79.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,73.0
315,1979,1980,52,BEST PICTURE,"Robert Alan Aurthur, Producer",All That Jazz,False,9.0,123,Bob Fosse,"Roy Scheider, Jessica Lange, Ann Reinking, Leland Palmer",152469530.3,7.8,72.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,86.0
316,1979,1980,52,BEST PICTURE,"Francis Coppola, Producer;  Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers",Apocalypse Now,False,8.0,147,Francis Ford Coppola,"Martin Sheen, Marlon Brando, Robert Duvall, Frederic Forrest",336478719.7204546,8.4,94.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,98.0,94.0
317,1979,1980,52,BEST PICTURE,"Peter Yates, Producer",Breaking Away,False,5.0,101,Peter Yates,"Dennis Christopher, Dennis Quaid, Daniel Stern, Jackie Earle Haley",66209839.90757576,7.7,91.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,95.0,88.0
318,1979,1980,52,BEST PICTURE,"Stanley R. Jaffe, Producer",Kramer vs. Kramer,True,9.0,105,Robert Benton,"Dustin Hoffman, Meryl Streep, Jane Alexander, Justin Henry",428340500.0,7.8,77.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,89.0,89.0
319,1979,1980,52,BEST PICTURE,"Tamara Asseyev and Alex Rose, Producers",Norma Rae,False,4.0,114,Martin Ritt,"Sally Field, Beau Bridges, Ron Leibman, Pat Hingle",89602415.15151516,7.3,61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,79.0
320,1980,1981,53,BEST PICTURE,"Claude Berri, Producer;  Timothy Burrill, Co-Producer",Tess,False,6.0,186,Roman Polanski,"Nastassja Kinski, Peter Firth, Leigh Lawson, John Collin",,7.3,82.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,78.0
321,1980,1981,53,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Raging Bull,False,8.0,129,Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent",83051464.99374999,8.1,90.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,93.0
322,1980,1981,53,BEST PICTURE,"Bernard Schwartz, Producer",Coal Miner's Daughter,False,7.0,124,Michael Apted,"Sissy Spacek, Tommy Lee Jones, Levon Helm, Phyllis Boyens",238608962.7364684,7.5,84.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,86.0,86.0
323,1980,1981,53,BEST PICTURE,"Jonathan Sanger, Producer",The Elephant Man,False,8.0,124,David Lynch,"Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud",,8.2,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,92.0,93.0
324,1980,1981,53,BEST PICTURE,"Ronald L. Schwary, Producer",Ordinary People,True,6.0,124,Robert Redford,"Donald Sutherland, Mary Tyler Moore, Judd Hirsch, Timothy Hutton",194629781.55339804,7.7,86.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,89.0,88.0
325,1981,1982,54,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,True,7.0,125,Hugh Hudson,"Ben Cross, Ian Charleson, Nicholas Farrell, Nigel Havers",189864853.90671065,7.1,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,83.0,80.0
326,1981,1982,54,BEST PICTURE,"Denis Heroux and John Kemeny, Producers",Atlantic City,False,5.0,104,Louis Malle,"Burt Lancaster, Susan Sarandon, Kate Reid, Michel Piccoli",,7.3,85.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,77.0
